Period,RH
2017-07-10 04:30:00,96.8
2017-07-10 05:30:00,97.1
2017-07-10 06:30:00,97.35
2017-07-10 07:30:00,97.65
2017-07-10 08:30:00,97.05
2017-07-10 09:30:00,93.7
2017-07-10 10:30:00,90.4
2017-07-10 11:30:00,89.85
2017-07-10 12:30:00,86.1
2017-07-10 01:30:00,79.94999999999997
2017-07-10 02:30:00,75.2
2017-07-10 03:30:00,75.1
2017-07-10 04:30:00,76.85
2017-07-10 05:30:00,79.69999999999997
2017-07-10 06:30:00,82.45
2017-07-10 07:30:00,82.15
2017-07-10 08:30:00,84.35
2017-07-10 09:30:00,88.4
2017-07-10 10:30:00,91.45
2017-07-10 11:30:00,90.8
2017-07-11 12:30:00,89.35
2017-07-11 01:30:00,91.8
2017-07-11 02:30:00,94.2
2017-07-11 03:30:00,95.75
2017-07-11 04:30:00,96.9
2017-07-11 05:30:00,97.4
2017-07-11 06:30:00,97.7
2017-07-11 07:30:00,97.15
2017-07-11 08:30:00,89.2
2017-07-11 09:30:00,79.35
2017-07-11 10:30:00,72.65
2017-07-11 11:30:00,67.4
2017-07-11 12:30:00,62.9
2017-07-11 01:30:00,60.7
2017-07-11 02:30:00,58.2
2017-07-11 03:30:00,58.6
2017-07-11 04:30:00,57.75
2017-07-11 05:30:00,62.2
2017-07-11 06:30:00,69.6
2017-07-11 07:30:00,74.85
2017-07-11 08:30:00,78.55000000000003
2017-07-11 09:30:00,82.8
2017-07-11 10:30:00,85.0
2017-07-11 11:30:00,87.2
2017-07-12 12:30:00,88.2
2017-07-12 01:30:00,89.0
2017-07-12 02:30:00,91.9
2017-07-12 03:30:00,92.8
2017-07-12 04:30:00,93.95
2017-07-12 05:30:00,94.85
2017-07-12 06:30:00,95.6
2017-07-12 07:30:00,93.9
2017-07-12 08:30:00,85.5
2017-07-12 09:30:00,80.0
2017-07-12 10:30:00,78.6
2017-07-12 11:30:00,74.75
2017-07-12 12:30:00,72.25
2017-07-12 01:30:00,68.30000000000001
2017-07-12 02:30:00,65.35
2017-07-12 03:30:00,64.9
2017-07-12 04:30:00,62.7
2017-07-12 05:30:00,66.55
2017-07-12 06:30:00,73.2
2017-07-12 07:30:00,79.25
2017-07-12 08:30:00,81.05000000000003
2017-07-12 09:30:00,81.45
2017-07-12 10:30:00,84.15
2017-07-12 11:30:00,87.3
2017-07-13 12:30:00,88.15
2017-07-13 01:30:00,89.4
2017-07-13 02:30:00,92.35
2017-07-13 03:30:00,94.25
2017-07-13 04:30:00,95.35
2017-07-13 05:30:00,96.15
2017-07-13 06:30:00,96.7
2017-07-13 07:30:00,96.65
2017-07-13 08:30:00,94.25
2017-07-13 09:30:00,89.85
2017-07-13 10:30:00,87.2
2017-07-13 11:30:00,81.75
2017-07-13 12:30:00,76.65
2017-07-13 01:30:00,73.2
2017-07-13 02:30:00,69.65
2017-07-13 03:30:00,66.9
2017-07-13 04:30:00,67.3
2017-07-13 05:30:00,70.4
2017-07-13 06:30:00,76.30000000000003
2017-07-13 07:30:00,82.0
2017-07-13 08:30:00,84.25
2017-07-13 09:30:00,83.25
2017-07-13 10:30:00,85.0
2017-07-13 11:30:00,86.4
2017-07-14 12:30:00,89.2
2017-07-14 01:30:00,91.3
2017-07-14 02:30:00,92.85
2017-07-14 03:30:00,93.05
2017-07-14 04:30:00,94.5
2017-07-14 05:30:00,95.4
2017-07-14 06:30:00,95.1
2017-07-14 07:30:00,94.7
2017-07-14 08:30:00,92.2
2017-07-14 09:30:00,89.55
2017-07-14 10:30:00,87.95
2017-07-14 11:30:00,85.6
2017-07-14 12:30:00,82.4
2017-07-14 01:30:00,79.25
2017-07-14 02:30:00,77.4
2017-07-14 03:30:00,76.6
2017-07-14 04:30:00,76.75
2017-07-14 05:30:00,79.65
2017-07-14 06:30:00,84.6
2017-07-14 07:30:00,88.55
2017-07-14 08:30:00,90.65
2017-07-14 09:30:00,92.6
2017-07-14 10:30:00,94.0
2017-07-14 11:30:00,94.85
2017-07-15 12:30:00,95.45
2017-07-15 01:30:00,96.1
2017-07-15 02:30:00,96.2
2017-07-15 03:30:00,96.5
2017-07-15 04:30:00,96.95
2017-07-15 05:30:00,97.45
2017-07-15 06:30:00,97.7
2017-07-15 07:30:00,97.0
2017-07-15 08:30:00,92.45
2017-07-15 09:30:00,87.6
2017-07-15 10:30:00,84.45
2017-07-15 11:30:00,77.85
2017-07-15 12:30:00,72.9
2017-07-15 01:30:00,69.2
2017-07-15 02:30:00,64.8
2017-07-15 03:30:00,65.65
2017-07-15 04:30:00,67.4
2017-07-15 05:30:00,70.45
2017-07-15 06:30:00,75.0
2017-07-15 07:30:00,81.05000000000003
2017-07-15 08:30:00,87.8
2017-07-15 09:30:00,90.8
2017-07-15 10:30:00,90.5
2017-07-15 11:30:00,91.0
2017-07-16 12:30:00,91.05
2017-07-16 01:30:00,92.6
2017-07-16 02:30:00,94.2
2017-07-16 03:30:00,94.5
2017-07-16 04:30:00,93.75
2017-07-16 05:30:00,93.7
2017-07-16 06:30:00,94.25
2017-07-16 07:30:00,93.6
2017-07-16 08:30:00,91.25
2017-07-16 09:30:00,87.15
2017-07-16 10:30:00,82.19999999999997
2017-07-16 11:30:00,75.45
2017-07-16 12:30:00,72.15
2017-07-16 01:30:00,67.95
2017-07-16 02:30:00,68.35
2017-07-16 03:30:00,66.5
2017-07-16 04:30:00,69.0
2017-07-16 05:30:00,72.65
2017-07-16 06:30:00,78.5
2017-07-16 07:30:00,82.8
2017-07-16 08:30:00,84.05000000000003
2017-07-16 09:30:00,84.25
2017-07-16 10:30:00,86.5
2017-07-16 11:30:00,88.94999999999996
2017-07-17 12:30:00,90.45
2017-07-17 01:30:00,93.05
2017-07-17 02:30:00,93.65
2017-07-17 03:30:00,93.65
2017-07-17 04:30:00,94.0
2017-07-17 05:30:00,94.45
2017-07-17 06:30:00,94.35
2017-07-17 07:30:00,93.45
2017-07-17 08:30:00,89.95
2017-07-17 09:30:00,85.0
2017-07-17 10:30:00,79.55
2017-07-17 11:30:00,76.5
2017-07-17 12:30:00,73.15
2017-07-17 01:30:00,70.5
2017-07-17 02:30:00,67.05
2017-07-17 03:30:00,79.15
2017-07-17 04:30:00,92.35
2017-07-17 05:30:00,93.25
2017-07-17 06:30:00,92.5
2017-07-17 07:30:00,95.25
2017-07-17 08:30:00,95.95
2017-07-17 09:30:00,96.4
2017-07-17 10:30:00,96.7
2017-07-17 11:30:00,97.1
2017-07-18 12:30:00,97.5
2017-07-18 01:30:00,97.85
2017-07-18 02:30:00,98.05
2017-07-18 03:30:00,98.15
2017-07-18 04:30:00,98.35
2017-07-18 05:30:00,98.5
2017-07-18 06:30:00,98.6
2017-07-18 07:30:00,98.3
2017-07-18 08:30:00,97.9
2017-07-18 09:30:00,96.5
2017-07-18 10:30:00,92.65
2017-07-18 11:30:00,87.5
2017-07-18 12:30:00,82.2
2017-07-18 01:30:00,77.19999999999997
2017-07-18 02:30:00,72.9
2017-07-18 03:30:00,72.65
2017-07-18 04:30:00,69.85
2017-07-18 05:30:00,75.75
2017-07-18 06:30:00,80.6
2017-07-18 07:30:00,85.6
2017-07-18 08:30:00,89.1
2017-07-18 09:30:00,91.5
2017-07-18 10:30:00,93.25
2017-07-18 11:30:00,93.5
2017-07-19 12:30:00,94.45
2017-07-19 01:30:00,95.55
2017-07-19 02:30:00,96.15
2017-07-19 03:30:00,96.55
2017-07-19 04:30:00,96.9
2017-07-19 05:30:00,97.0
2017-07-19 06:30:00,96.8
2017-07-19 07:30:00,95.3
2017-07-19 08:30:00,92.2
2017-07-19 09:30:00,89.19999999999996
2017-07-19 10:30:00,85.6
2017-07-19 11:30:00,84.65
2017-07-19 12:30:00,79.3
2017-07-19 01:30:00,75.80000000000003
2017-07-19 02:30:00,74.65
2017-07-19 03:30:00,71.9
2017-07-19 04:30:00,73.0
2017-07-19 05:30:00,78.0
2017-07-19 06:30:00,84.75
2017-07-19 07:30:00,87.94999999999996
2017-07-19 08:30:00,89.35
2017-07-19 09:30:00,91.75
2017-07-19 10:30:00,93.35
2017-07-19 11:30:00,94.85
2017-07-20 12:30:00,95.5
2017-07-20 01:30:00,95.9
2017-07-20 02:30:00,96.2
2017-07-20 03:30:00,96.2
2017-07-20 04:30:00,96.25
2017-07-20 05:30:00,96.25
2017-07-20 06:30:00,96.25
2017-07-20 07:30:00,96.4
2017-07-20 08:30:00,94.75
2017-07-20 09:30:00,89.1
2017-07-20 10:30:00,84.35
2017-07-20 11:30:00,81.75
2017-07-20 12:30:00,78.94999999999997
2017-07-20 01:30:00,76.2
2017-07-20 02:30:00,73.0
2017-07-20 03:30:00,69.9
2017-07-20 04:30:00,72.95
2017-07-20 05:30:00,74.3
2017-07-20 06:30:00,80.05
2017-07-20 07:30:00,85.75
2017-07-20 08:30:00,88.1
2017-07-20 09:30:00,88.85
2017-07-20 10:30:00,91.65
2017-07-20 11:30:00,93.85
2017-07-21 12:30:00,94.5
2017-07-21 01:30:00,94.7
2017-07-21 02:30:00,94.65
2017-07-21 03:30:00,94.5
2017-07-21 04:30:00,94.65
2017-07-21 05:30:00,96.0
2017-07-21 06:30:00,96.7
2017-07-21 07:30:00,96.8
2017-07-21 08:30:00,94.7
2017-07-21 09:30:00,89.7
2017-07-21 10:30:00,87.7
2017-07-21 11:30:00,83.9
2017-07-21 12:30:00,77.95
2017-07-21 01:30:00,75.30000000000003
2017-07-21 02:30:00,78.35
2017-07-21 03:30:00,79.05
2017-07-21 04:30:00,77.0
2017-07-21 05:30:00,75.65
2017-07-21 06:30:00,80.75
2017-07-21 07:30:00,86.15
2017-07-21 08:30:00,88.35
2017-07-21 09:30:00,90.8
2017-07-21 10:30:00,92.7
2017-07-21 11:30:00,94.05
2017-07-22 12:30:00,95.2
2017-07-22 01:30:00,95.85
2017-07-22 02:30:00,96.15
2017-07-22 03:30:00,96.4
2017-07-22 04:30:00,96.4
2017-07-22 05:30:00,96.65
2017-07-22 06:30:00,96.65
2017-07-22 07:30:00,94.5
2017-07-22 08:30:00,90.4
2017-07-22 09:30:00,85.1
2017-07-22 10:30:00,82.85
2017-07-22 11:30:00,80.45
2017-07-22 12:30:00,78.5
2017-07-22 01:30:00,78.3
2017-07-22 02:30:00,78.4
2017-07-22 03:30:00,78.30000000000003
2017-07-22 04:30:00,78.0
2017-07-22 05:30:00,80.3
2017-07-22 06:30:00,85.65
2017-07-22 07:30:00,89.45
2017-07-22 08:30:00,90.55
2017-07-22 09:30:00,90.95
2017-07-22 10:30:00,91.85
2017-07-22 11:30:00,92.6
2017-07-23 12:30:00,94.55
2017-07-23 01:30:00,95.1
2017-07-23 02:30:00,95.35
2017-07-23 03:30:00,95.9
2017-07-23 04:30:00,96.55
2017-07-23 05:30:00,97.0
2017-07-23 06:30:00,97.0
2017-07-23 07:30:00,97.0
2017-07-23 08:30:00,96.35
2017-07-23 09:30:00,93.65
2017-07-23 10:30:00,89.0
2017-07-23 11:30:00,86.15
2017-07-23 12:30:00,84.0
2017-07-23 01:30:00,78.19999999999997
2017-07-23 02:30:00,75.25
2017-07-23 03:30:00,74.15
2017-07-23 04:30:00,72.5
2017-07-23 05:30:00,75.4
2017-07-23 06:30:00,82.30000000000003
2017-07-23 07:30:00,85.85
2017-07-23 08:30:00,87.1
2017-07-23 09:30:00,88.65
2017-07-23 10:30:00,90.3
2017-07-23 11:30:00,92.45
2017-07-24 12:30:00,93.65
2017-07-24 01:30:00,93.7
2017-07-24 02:30:00,92.8
2017-07-24 03:30:00,92.8
2017-07-24 04:30:00,93.1
2017-07-24 05:30:00,93.9
2017-07-24 06:30:00,94.25
2017-07-24 07:30:00,94.9
2017-07-24 08:30:00,96.0
2017-07-24 09:30:00,94.35
2017-07-24 10:30:00,88.05000000000004
2017-07-24 11:30:00,82.7
2017-07-24 12:30:00,82.19999999999997
2017-07-24 01:30:00,85.0
2017-07-24 02:30:00,82.75
2017-07-24 03:30:00,86.25
2017-07-24 04:30:00,90.35
2017-07-24 05:30:00,88.3
2017-07-24 06:30:00,88.44999999999996
2017-07-24 07:30:00,89.55000000000004
2017-07-24 08:30:00,90.7
2017-07-24 09:30:00,92.0
2017-07-24 10:30:00,93.85
2017-07-24 11:30:00,95.45
2017-07-25 12:30:00,96.05
2017-07-25 01:30:00,95.65
2017-07-25 02:30:00,94.65
2017-07-25 03:30:00,94.65
2017-07-25 04:30:00,94.65
2017-07-25 05:30:00,94.5
2017-07-25 06:30:00,95.35
2017-07-25 07:30:00,94.5
2017-07-25 08:30:00,92.35
2017-07-25 09:30:00,91.55
2017-07-25 10:30:00,90.7
2017-07-25 11:30:00,88.85
2017-07-25 12:30:00,87.4
2017-07-25 01:30:00,86.3
2017-07-25 02:30:00,84.75
2017-07-25 03:30:00,87.25
2017-07-25 04:30:00,84.85
2017-07-25 05:30:00,85.6
2017-07-25 06:30:00,88.6
2017-07-25 07:30:00,91.0
2017-07-25 08:30:00,92.55
2017-07-25 09:30:00,93.15
2017-07-25 10:30:00,94.9
2017-07-25 11:30:00,95.8
2017-07-26 12:30:00,95.55
2017-07-26 01:30:00,94.6
2017-07-26 02:30:00,93.8
2017-07-26 03:30:00,93.85
2017-07-26 04:30:00,94.5
2017-07-26 05:30:00,95.2
2017-07-26 06:30:00,96.6
2017-07-26 07:30:00,97.1
2017-07-26 08:30:00,96.0
2017-07-26 09:30:00,92.15
2017-07-26 10:30:00,90.35
2017-07-26 11:30:00,88.94999999999996
2017-07-26 12:30:00,81.85
2017-07-26 01:30:00,79.65
2017-07-26 02:30:00,74.0
2017-07-26 03:30:00,76.55
2017-07-26 04:30:00,79.25
2017-07-26 05:30:00,80.25
2017-07-26 06:30:00,84.45
2017-07-26 07:30:00,88.80000000000004
2017-07-26 08:30:00,91.9
2017-07-26 09:30:00,93.15
2017-07-26 10:30:00,93.95
2017-07-26 11:30:00,94.1
2017-07-27 12:30:00,94.05
2017-07-27 01:30:00,95.0
2017-07-27 02:30:00,95.15
2017-07-27 03:30:00,95.6
2017-07-27 04:30:00,95.65
2017-07-27 05:30:00,94.6
2017-07-27 06:30:00,93.6
2017-07-27 07:30:00,92.25
2017-07-27 08:30:00,87.05
2017-07-27 09:30:00,81.7
2017-07-27 10:30:00,77.3
2017-07-27 11:30:00,74.05
2017-07-27 12:30:00,68.55000000000001
2017-07-27 01:30:00,69.75
2017-07-27 02:30:00,73.55
2017-07-27 03:30:00,71.4
2017-07-27 04:30:00,71.35
2017-07-27 05:30:00,76.6
2017-07-27 06:30:00,80.35
2017-07-27 07:30:00,83.80000000000003
2017-07-27 08:30:00,86.5
2017-07-27 09:30:00,89.8
2017-07-27 10:30:00,92.45
2017-07-27 11:30:00,94.15
2017-07-28 12:30:00,95.65
2017-07-28 01:30:00,96.8
2017-07-28 02:30:00,97.2
2017-07-28 03:30:00,97.55
2017-07-28 04:30:00,97.75
2017-07-28 05:30:00,97.9
2017-07-28 06:30:00,97.75
2017-07-28 07:30:00,96.55
2017-07-28 08:30:00,90.1
2017-07-28 09:30:00,83.95
2017-07-28 10:30:00,82.5
2017-07-28 11:30:00,77.6
2017-07-28 12:30:00,77.0
2017-07-28 01:30:00,77.75
2017-07-28 02:30:00,77.25
2017-07-28 03:30:00,76.6
2017-07-28 04:30:00,76.65
2017-07-28 05:30:00,77.2
2017-07-28 06:30:00,82.55000000000003
2017-07-28 07:30:00,87.0
2017-07-28 08:30:00,89.80000000000004
2017-07-28 09:30:00,90.95
2017-07-28 10:30:00,92.0
2017-07-28 11:30:00,93.25
2017-07-29 12:30:00,93.7
2017-07-29 01:30:00,93.75
2017-07-29 02:30:00,95.05
2017-07-29 03:30:00,96.0
2017-07-29 04:30:00,96.75
2017-07-29 05:30:00,97.2
2017-07-29 06:30:00,97.3
2017-07-29 07:30:00,97.1
2017-07-29 08:30:00,96.3
2017-07-29 09:30:00,91.85
2017-07-29 10:30:00,87.9
2017-07-29 11:30:00,84.15
2017-07-29 12:30:00,75.45
2017-07-29 01:30:00,72.75
2017-07-29 02:30:00,71.80000000000003
2017-07-29 03:30:00,68.85
2017-07-29 04:30:00,69.45
2017-07-29 05:30:00,75.19999999999997
2017-07-29 06:30:00,80.9
2017-07-29 07:30:00,83.75
2017-07-29 08:30:00,85.5
2017-07-29 09:30:00,86.65
2017-07-29 10:30:00,88.4
2017-07-29 11:30:00,91.3
2017-07-30 12:30:00,92.55
2017-07-30 01:30:00,93.7
2017-07-30 02:30:00,94.6
2017-07-30 03:30:00,95.3
2017-07-30 04:30:00,95.65
2017-07-30 05:30:00,96.0
2017-07-30 06:30:00,95.65
2017-07-30 07:30:00,94.65
2017-07-30 08:30:00,92.3
2017-07-30 09:30:00,87.35
2017-07-30 10:30:00,82.9
2017-07-30 11:30:00,78.8
2017-07-30 12:30:00,78.45
2017-07-30 01:30:00,79.65
2017-07-30 02:30:00,82.85
2017-07-30 03:30:00,79.35
2017-07-30 04:30:00,78.75
2017-07-30 05:30:00,78.7
2017-07-30 06:30:00,82.6
2017-07-30 07:30:00,86.0
2017-07-30 08:30:00,88.1
2017-07-30 09:30:00,89.7
2017-07-30 10:30:00,91.45
2017-07-30 11:30:00,91.8
2017-07-31 12:30:00,92.55
2017-07-31 01:30:00,93.85
2017-07-31 02:30:00,95.35
2017-07-31 03:30:00,95.95
2017-07-31 04:30:00,95.8
2017-07-31 05:30:00,95.3
2017-07-31 06:30:00,94.9
2017-07-31 07:30:00,94.35
2017-07-31 08:30:00,93.45
2017-07-31 09:30:00,93.65
2017-07-31 10:30:00,88.44999999999996
2017-07-31 11:30:00,84.25
2017-07-31 12:30:00,81.1
2017-07-31 01:30:00,78.9
2017-07-31 02:30:00,77.30000000000003
2017-07-31 03:30:00,74.5
2017-07-31 04:30:00,72.35
2017-07-31 05:30:00,78.8
2017-07-31 06:30:00,88.25
2017-07-31 07:30:00,87.85
2017-07-31 08:30:00,87.25
2017-07-31 09:30:00,89.75
2017-07-31 10:30:00,91.7
2017-07-31 11:30:00,93.2
2017-08-01 12:30:00,93.55
2017-08-01 01:30:00,94.25
2017-08-01 02:30:00,95.65
2017-08-01 03:30:00,95.75
2017-08-01 04:30:00,95.6
2017-08-01 05:30:00,96.2
2017-08-01 06:30:00,96.75
2017-08-01 07:30:00,96.6
2017-08-01 08:30:00,95.1
2017-08-01 09:30:00,92.45
2017-08-01 10:30:00,88.8
2017-08-01 11:30:00,86.9
2017-08-01 12:30:00,88.2
2017-08-01 01:30:00,83.5
2017-08-01 02:30:00,79.69999999999997
2017-08-01 03:30:00,76.19999999999997
2017-08-01 04:30:00,75.15
2017-08-01 05:30:00,76.9
2017-08-01 06:30:00,81.30000000000003
2017-08-01 07:30:00,85.25
2017-08-01 08:30:00,88.44999999999996
2017-08-01 09:30:00,89.8
2017-08-01 10:30:00,91.1
2017-08-01 11:30:00,92.85
2017-08-02 12:30:00,95.05
2017-08-02 01:30:00,95.9
2017-08-02 02:30:00,96.15
2017-08-02 03:30:00,95.85
2017-08-02 04:30:00,96.0
2017-08-02 05:30:00,95.95
2017-08-02 06:30:00,95.45
2017-08-02 07:30:00,95.15
2017-08-02 08:30:00,92.25
2017-08-02 09:30:00,90.4
2017-08-02 10:30:00,82.65
2017-08-02 11:30:00,78.15
2017-08-02 12:30:00,73.30000000000003
2017-08-02 01:30:00,72.2
2017-08-02 02:30:00,74.15
2017-08-02 03:30:00,76.8
2017-08-02 04:30:00,80.19999999999997
2017-08-02 05:30:00,81.9
2017-08-02 06:30:00,83.65
2017-08-02 07:30:00,84.9
2017-08-02 08:30:00,91.4
2017-08-02 09:30:00,95.85
2017-08-02 10:30:00,96.75
2017-08-02 11:30:00,97.4
2017-08-03 12:30:00,97.8
2017-08-03 01:30:00,98.1
2017-08-03 02:30:00,98.2
2017-08-03 03:30:00,98.35
2017-08-03 04:30:00,98.35
2017-08-03 05:30:00,98.2
2017-08-03 06:30:00,98.2
2017-08-03 07:30:00,98.15
2017-08-03 08:30:00,97.65
2017-08-03 09:30:00,94.2
2017-08-03 10:30:00,90.8
2017-08-03 11:30:00,88.35
2017-08-03 12:30:00,84.85
2017-08-03 01:30:00,83.94999999999997
2017-08-03 02:30:00,85.44999999999997
2017-08-03 03:30:00,81.5
2017-08-03 04:30:00,84.1
2017-08-03 05:30:00,88.94999999999996
2017-08-03 06:30:00,90.05
2017-08-03 07:30:00,92.05
2017-08-03 08:30:00,92.55
2017-08-03 09:30:00,93.5
2017-08-03 10:30:00,94.25
2017-08-03 11:30:00,95.25
2017-08-04 12:30:00,96.25
2017-08-04 01:30:00,96.65
2017-08-04 02:30:00,96.95
2017-08-04 03:30:00,97.3
2017-08-04 04:30:00,97.4
2017-08-04 05:30:00,97.25
2017-08-04 06:30:00,96.95
2017-08-04 07:30:00,96.25
2017-08-04 08:30:00,96.3
2017-08-04 09:30:00,94.2
2017-08-04 10:30:00,88.69999999999996
2017-08-04 11:30:00,84.15
2017-08-04 12:30:00,82.15
2017-08-04 01:30:00,81.05
2017-08-04 02:30:00,79.75
2017-08-04 03:30:00,76.1
2017-08-04 04:30:00,77.95
2017-08-04 05:30:00,80.6
2017-08-04 06:30:00,85.6
2017-08-04 07:30:00,88.3
2017-08-04 08:30:00,90.5
2017-08-04 09:30:00,91.05
2017-08-04 10:30:00,92.05
2017-08-04 11:30:00,93.4
2017-08-05 12:30:00,94.35
2017-08-05 01:30:00,94.8
2017-08-05 02:30:00,95.55
2017-08-05 03:30:00,96.2
2017-08-05 04:30:00,96.85
2017-08-05 05:30:00,97.0
2017-08-05 06:30:00,96.85
2017-08-05 07:30:00,96.6
2017-08-05 08:30:00,96.2
2017-08-05 09:30:00,95.05
2017-08-05 10:30:00,93.4
2017-08-05 11:30:00,92.1
2017-08-05 12:30:00,90.0
2017-08-05 01:30:00,88.0
2017-08-05 02:30:00,88.15
2017-08-05 03:30:00,88.95
2017-08-05 04:30:00,91.35
2017-08-05 05:30:00,92.25
2017-08-05 06:30:00,94.1
2017-08-05 07:30:00,95.2
2017-08-05 08:30:00,95.9
2017-08-05 09:30:00,96.45
2017-08-05 10:30:00,96.9
2017-08-05 11:30:00,96.95
2017-08-06 12:30:00,96.7
2017-08-06 01:30:00,96.55
2017-08-06 02:30:00,96.95
2017-08-06 03:30:00,96.6
2017-08-06 04:30:00,96.95
2017-08-06 05:30:00,97.6
2017-08-06 06:30:00,98.15
2017-08-06 07:30:00,98.15
2017-08-06 08:30:00,96.15
2017-08-06 09:30:00,90.05000000000004
2017-08-06 10:30:00,87.75
2017-08-06 11:30:00,86.75
2017-08-06 12:30:00,83.45
2017-08-06 01:30:00,77.7
2017-08-06 02:30:00,73.25
2017-08-06 03:30:00,71.1
2017-08-06 04:30:00,73.5
2017-08-06 05:30:00,75.9
2017-08-06 06:30:00,82.65
2017-08-06 07:30:00,86.0
2017-08-06 08:30:00,87.1
2017-08-06 09:30:00,89.55
2017-08-06 10:30:00,91.0
2017-08-06 11:30:00,91.75
2017-08-07 12:30:00,93.8
2017-08-07 01:30:00,95.0
2017-08-07 02:30:00,95.55
2017-08-07 03:30:00,95.55
2017-08-07 04:30:00,95.85
2017-08-07 05:30:00,96.3
2017-08-07 06:30:00,96.6
2017-08-07 07:30:00,96.15
2017-08-07 08:30:00,91.05
2017-08-07 09:30:00,82.25
2017-08-07 10:30:00,76.35
2017-08-07 11:30:00,72.5
2017-08-07 12:30:00,70.6
2017-08-07 01:30:00,68.55
2017-08-07 02:30:00,68.80000000000001
2017-08-07 03:30:00,67.2
2017-08-07 04:30:00,69.25
2017-08-07 05:30:00,72.19999999999997
2017-08-07 06:30:00,77.4
2017-08-07 07:30:00,82.4
2017-08-07 08:30:00,84.95
2017-08-07 09:30:00,86.8
2017-08-07 10:30:00,87.65
2017-08-07 11:30:00,88.1
2017-08-08 12:30:00,88.1
2017-08-08 01:30:00,88.75
2017-08-08 02:30:00,89.35
2017-08-08 03:30:00,88.94999999999996
2017-08-08 04:30:00,90.35
2017-08-08 05:30:00,93.0
2017-08-08 06:30:00,94.6
2017-08-08 07:30:00,95.0
2017-08-08 08:30:00,92.7
2017-08-08 09:30:00,89.45
2017-08-08 10:30:00,83.3
2017-08-08 11:30:00,78.6
2017-08-08 12:30:00,75.65
2017-08-08 01:30:00,74.6
2017-08-08 02:30:00,74.35
2017-08-08 03:30:00,79.25
2017-08-08 04:30:00,81.0
2017-08-08 05:30:00,81.75
2017-08-08 06:30:00,84.9
2017-08-08 07:30:00,87.5
2017-08-08 08:30:00,89.7
2017-08-08 09:30:00,91.1
2017-08-08 10:30:00,91.95
2017-08-08 11:30:00,93.1
2017-08-09 12:30:00,94.8
2017-08-09 01:30:00,95.9
2017-08-09 02:30:00,96.1
2017-08-09 03:30:00,95.55
2017-08-09 04:30:00,95.0
2017-08-09 05:30:00,95.65
2017-08-09 06:30:00,97.05
2017-08-09 07:30:00,96.9
2017-08-09 08:30:00,94.7
2017-08-09 09:30:00,88.6
2017-08-09 10:30:00,85.05000000000003
2017-08-09 11:30:00,80.69999999999997
2017-08-09 12:30:00,76.2
2017-08-09 01:30:00,74.85
2017-08-09 02:30:00,71.2
2017-08-09 03:30:00,69.55000000000001
2017-08-09 04:30:00,70.0
2017-08-09 05:30:00,72.75
2017-08-09 06:30:00,78.80000000000003
2017-08-09 07:30:00,84.44999999999997
2017-08-09 08:30:00,87.75
2017-08-09 09:30:00,89.45
2017-08-09 10:30:00,90.9
2017-08-09 11:30:00,91.7
2017-08-10 12:30:00,92.55
2017-08-10 01:30:00,94.25
2017-08-10 02:30:00,95.3
2017-08-10 03:30:00,95.9
2017-08-10 04:30:00,96.15
2017-08-10 05:30:00,96.35
2017-08-10 06:30:00,96.65
2017-08-10 07:30:00,96.4
2017-08-10 08:30:00,95.0
2017-08-10 09:30:00,90.8
2017-08-10 10:30:00,87.4
2017-08-10 11:30:00,84.5
2017-08-10 12:30:00,83.15
2017-08-10 01:30:00,81.05
2017-08-10 02:30:00,80.75
2017-08-10 03:30:00,81.3
2017-08-10 04:30:00,82.35
2017-08-10 05:30:00,85.05
2017-08-10 06:30:00,87.45
2017-08-10 07:30:00,88.94999999999996
2017-08-10 08:30:00,90.8
2017-08-10 09:30:00,92.4
2017-08-10 10:30:00,93.9
2017-08-10 11:30:00,95.3
2017-08-11 12:30:00,96.2
2017-08-11 01:30:00,96.75
2017-08-11 02:30:00,97.2
2017-08-11 03:30:00,97.85
2017-08-11 04:30:00,98.0
2017-08-11 05:30:00,98.15
2017-08-11 06:30:00,98.0
2017-08-11 07:30:00,97.55
2017-08-11 08:30:00,93.8
2017-08-11 09:30:00,89.2
2017-08-11 10:30:00,84.05
2017-08-11 11:30:00,77.25
2017-08-11 12:30:00,71.7
2017-08-11 01:30:00,65.85
2017-08-11 02:30:00,62.05
2017-08-11 03:30:00,60.3
2017-08-11 04:30:00,62.55
2017-08-11 05:30:00,67.9
2017-08-11 06:30:00,75.35
2017-08-11 07:30:00,80.9
2017-08-11 08:30:00,82.65
2017-08-11 09:30:00,88.35
2017-08-11 10:30:00,93.3
2017-08-11 11:30:00,95.05
2017-08-12 12:30:00,96.3
2017-08-12 01:30:00,97.0
2017-08-12 02:30:00,97.4
2017-08-12 03:30:00,97.65
2017-08-12 04:30:00,97.85
2017-08-12 05:30:00,97.95
2017-08-12 06:30:00,98.15
2017-08-12 07:30:00,97.6
2017-08-12 08:30:00,96.1
2017-08-12 09:30:00,92.75
2017-08-12 10:30:00,86.1
2017-08-12 11:30:00,79.1
2017-08-12 12:30:00,76.55000000000003
2017-08-12 01:30:00,73.69999999999997
2017-08-12 02:30:00,73.0
2017-08-12 03:30:00,71.0
2017-08-12 04:30:00,73.5
2017-08-12 05:30:00,80.65
2017-08-12 06:30:00,86.19999999999996
2017-08-12 07:30:00,88.35
2017-08-12 08:30:00,90.5
2017-08-12 09:30:00,91.95
